no,style,series,trimType_,flowCharacter_,flowDirection_,balancing_,rating_c,valveSize,seatBore,travel,coeff,one,two,three,four,five,six,seven,eight,nine,ten
3455,Globe Straight,11,Low Noise Trim A3,Linear,Under,Balanced,ASME 900,6,5.375,3,Xt,0.577,0.58,0.548,0.552,0.563,0.545,0.554,0.552,0.555,0.554
3456,Globe Straight,11,Low Noise Trim A3,Linear,Under,Balanced,ASME 900,6,5.375,3,Fd,0.087,0.051,0.042,0.034,0.031,0.028,0.026,0.024,0.022,0.022
3457,Globe Straight,11,Low Noise Trim A3,Linear,Under,Balanced,ASME 900,6,5.375,3,Cv,25.4,50.4,75,99.3,124,148,173,196,218,236
3458,Globe Straight,11,Low Noise Trim A3,Linear,Under,Balanced,ASME 900,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
3459,Globe Straight,11,Low Noise Trim A3,Linear,Under,Balanced,ASME 900,6,5.375,3,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
3460,Globe Straight,11,Low Noise Trim A3,Linear,Under,Balanced,ASME 900,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
3461,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.625,2,Cv,8,15,21.5,28,34.4,41,47.3,53.5,56.5,56.8
3462,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.625,2,FL,0,0,0,0,0,0,0,0,0,0
3463,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.625,2,Xt,0.526,0.516,0.53,0.53,0.539,0.535,0.54,0.538,0.54,0.54
3464,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.625,2,Fd,0.14,0.11,0.079,0.064,0.06,0.053,0.047,0.046,0.042,0.042
3465,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.6,2,Cv,7.66,14.5,21.2,28.1,35.2,42.4,49.8,57.3,64.8,72.4
3466,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.6,2,FL,0,0,0,0,0,0,0,0,0,0
3467,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.6,2,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
3468,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,4,3.6,2,Fd,0,0,0,0,0,0,0,0,0,0
3469,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,Cv,8.3,20.5,33,44.3,57,69,83,96.5,108,112
3470,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,FL,0,0,0,0,0,0,0,0,0,0
3471,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,Xt,0.567,0.575,0.572,0.572,0.556,0.568,0.563,0.561,0.559,0.563
3472,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,Fd,0.093,0.067,0.051,0.045,0.039,0.036,0.032,0.031,0.029,0.028
3473,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,Cv,18.4,34.7,51,67,82.9,98.7,114,130,146,162
3474,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,FL,0,0,0,0,0,0,0,0,0,0
3475,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
3476,Globe Straight,11,Low Noise Trim C3,Linear,Under,Balanced,ASME 900,6,5.375,3,Fd,0,0,0,0,0,0,0,0,0,0
3477,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,4,2.875,2,Cv,4,7.9,11.5,15.2,18.8,22.8,27,30.8,33.7,37.1
3478,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,4,2.875,2,FL,0,0,0,0,0,0,0,0,0,0
3479,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,4,2.875,2,Xt,0.517,0.525,0.54,0.526,0.533,0.536,0.534,0.53,0.533,0.53
3480,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,4,2.875,2,Fd,0,0,0,0,0,0,0,0,0,0
3481,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,6,4.375,3,Cv,7,14,20.7,28,34.8,41.6,48.5,55.7,62.5,69.6
3482,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,6,4.375,3,FL,0,0,0,0,0,0,0,0,0,0
3483,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,6,4.375,3,Xt,0.563,0.557,0.572,0.557,0.569,0.564,0.566,0.562,0.566,0.564
3484,Globe Straight,11,Low Noise Trim D3,Linear,Under,Balanced,ASME 900,6,4.375,3,Fd,0,0,0,0,0,0,0,0,0,0
3485,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,2,1.3125,1.5,Cv,3,7.7,13,17.8,22.3,26.4,31,35.3,39,42
3486,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,2,1.3125,1.5,FL,0,0,0,0,0,0,0,0,0,0
3487,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,2,1.3125,1.5,Xt,0.516,0.602,0.604,0.61,0.607,0.618,0.608,0.607,0.612,0.608
3488,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,2,1.3125,1.5,Fd,0,0,0,0,0,0,0,0,0,0
3489,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,3,2.875,2,Cv,6,21,34.6,49,62.7,77,89.7,98.8,105,108
3490,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,3,2.875,2,FL,1,1,1,1,1,1,1,1,1,1
3491,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,3,2.875,2,Xt,0.87,0.8,0.83,0.81,0.82,0.82,0.81,0.82,0.81,0.82
3492,Globe Straight,11,Low Noise Trim A1,Linear,Under,Unbalanced,ASME 1500,3,2.875,2,Fd,1,1,1,1,1,1,1,1,1,1
3493,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,Cv,6.57,24.1,42.1,58.9,74,86.8,97.4,105,110,111
3494,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,FL,1,1,1,1,1,1,1,1,1,1
3495,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,Xt,0.727,0.61,0.56,0.558,0.588,0.641,0.687,0.723,0.738,0.772
3496,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,Fd,1,1,1,1,1,1,1,1,1,1
3497,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.625,2,Cv,7.56,27.3,50.1,71.5,90.8,109,126,142,155,162
3498,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.625,2,FL,1,1,1,1,1,1,1,1,1,1
3499,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.625,2,Xt,0.625,0.586,0.545,0.519,0.52,0.542,0.577,0.614,0.64,0.674
3500,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.625,2,Fd,1,1,1,1,1,1,1,1,1,1
3501,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,Cv,13.3,28.1,43.7,60,76.3,92,106,118,127,134
3502,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,FL,1,1,1,1,1,1,1,1,1,1
3503,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
3504,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,Fd,1,1,1,1,1,1,1,1,1,1
3505,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,3.625,3,Cv,28.6,66.4,103,142,180,220,253,284,308,324
3506,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,3.625,3,FL,1,1,1,1,1,1,1,1,1,1
3507,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,3.625,3,Xt,0.423,0.513,0.533,0.525,0.557,0.535,0.543,0.56,0.598,0.627
3508,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,3.625,3,Fd,1,1,1,1,1,1,1,1,1,1
3509,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,Cv,31.4,63.7,95.3,127,159,190,219,241,257,266
3510,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
3511,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
3512,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
3513,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,Cv,3,9,14.4,18.6,23.4,28.5,34.6,40.2,45,48.8
3514,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,FL,1,1,1,1,1,1,1,1,1,1
3515,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,Xt,0.615,0.618,0.592,0.622,0.622,0.633,0.62,0.624,0.622,0.622
3516,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,3,2.875,2,Fd,1,1,1,1,1,1,1,1,1,1
3517,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,Cv,10,20.1,30.3,40.9,51.9,63,74.2,85.1,95.4,105
3518,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,FL,1,1,1,1,1,1,1,1,1,1
3519,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,Xt,0.527,0.554,0.578,0.561,0.559,0.569,0.58,0.61,0.652,0.679
3520,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,4,3.6,2,Fd,1,1,1,1,1,1,1,1,1,1
3521,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,Cv,23.7,46.5,69,91.2,113,136,158,180,201,220
3522,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,FL,1,1,1,1,1,1,1,1,1,1
3523,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,Xt,0.572,0.556,0.549,0.551,0.544,0.55,0.555,0.594,0.637,0.672
3524,Globe Straight,11,Low Noise Trim A1,Linear,Under,Balanced,ASME 1500,6,5.375,3,Fd,1,1,1,1,1,1,1,1,1,1
